F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-38.18,178.94,24.74,8.13,16.84,-62.26,-1914.59,31746.57,-1942.88,-3630.05,768.06,10.91,393.63,-294.93,2285.16,-471.48,28.84,0.02,21.03,23.15,-557.42,-5.82,8,3997.7,18629.16,-84.63,2,710.67,Very high,-4785.63,-105.74,Europe,-14649.84,61.74,-69.24,-192.27,2299.39
-20.4,106.14,29.26,2.55,5.57,-165.84,-1870.52,18073.59,-989.2,-1611.64,178.26,9.76,422.31,-458.82,3476.97,-690.99,325.89,0.34,26.46,0.06,-441.14,7.14,4,3108.6,23254.88,-133.85,4,-7.65,Low,-18673.44,-126.62,USA,-13875.98,75.69,-56.35,-214.31,96.5
-53.68,25.88,21.86,11.73,9.5,-114.72,-1848.56,30420.6,-1459.54,-2044.86,1525.38,12.89,159.84,-399.54,4292.67,-766.35,-198,2.9,9.87,769.75,-512.52,-0.16,10,2363,15502.28,-132.39,22,472.65,Very high,-7622.52,-126.9,UK,-9053.74,60.57,-71.94,-137.77,81.35
-27.4,45.16,-6.7,-5.22,12.56,-98.6,-2776.24,27866.07,-992.2,-3282.8,1529.73,7.49,374.55,-362.67,2036.07,-397.47,-248.75,0.04,3.75,479.02,-547,-3.66,14,3560.78,16381.8,-123.03,6,534,Low,-10799.67,-129.44,USA,-13697.61,64.77,-27.47,-178.07,87.73
-31.44,64.62,24.42,14.73,11.79,-211.74,-1763.73,10233.42,-1198.44,-2536.22,2273.31,8.75,252.6,-321.48,2647.56,-396,-215.91,532.9,12.24,133.96,-520.44,16.36,10,3868.52,21303.96,-124.15,10,1534.14,Medium,-12701.13,-76.24,USA,-11488.92,59.22,-83.34,-192.16,1057.77
-16.04,116.64,25.06,-6.03,-2.55,-171.84,-2232.65,12295.02,-1160.84,2673.73,524.13,12.94,473.52,-213.6,2704.68,-659.64,460.16,2.79,12.48,-124.97,-563.38,3.84,2,3447.9,9170.7,-127.97,10,667.17,Very high,-12276.15,-27.38,Europe,-13324.48,74.13,-131.62,-167.02,1725.7
-28.28,211.14,22.52,7.74,21.27,-100.3,-2477.38,39722.22,-836.62,-171.83,945.06,7.49,556.98,-73.14,3503.82,-471.42,72.51,0.24,5.91,179.52,-734.26,36.06,6,3373.46,20391.48,-83.71,16,254.01,Low,-40284.42,31.58,USA,-14875.12,61.02,-23.91,-212.15,-142.77
-25.06,-90.72,24.14,3,11.2,-49.56,-1567.63,21194.34,-1677.24,-8258.33,1078.74,15.88,655.14,-160.2,2035.98,-608.01,64.04,22.86,4.11,175.55,-675.6,11.08,4,2782.8,17091.5,-103.21,6,1115.73,Very high,-15061.56,-79.52,UK,-15851.12,58.65,-35.02,-133.36,2251.99
-35.02,256.5,24.74,4.23,7.67,-134.38,-2822.33,18768.33,-476.12,-953.2,993.3,17.75,309.36,-336.39,3881.91,-515.31,-143.59,0.04,3.27,67.61,-513.12,3.8,12,3873.8,16954.8,-133.32,8,388.29,Medium,-33484.05,6.3,Europe,-17418.24,78.63,-73.59,-180.22,-148.25
-27.66,49.5,31.78,15.87,12.12,-261.24,-2020.18,24497.91,-1456.74,-1476.04,1396.98,8.32,255.15,-252.45,3528.6,-366.48,-209.84,2.12,8.46,612.39,-550.74,10.78,6,3323.72,25768.66,-117.98,2,126.48,Very low,-16503.72,-159.74,USA,-12023.06,61.53,-56.71,-167.11,503.43
-29.66,51.52,24.16,17.46,10.99,-235.46,-2200.68,11774.49,-1608.74,-1062.38,191.19,13.25,43.74,-327.15,2426.55,-661.59,128.95,1.53,9.3,-54.42,-398.28,8.92,0,3292.5,26124.28,-96.93,6,-650.88,Very high,-40505.46,-89.5,Rest,-16046.04,64.35,-59.13,-179.23,1231.43
-26.78,52.28,26.8,-7.14,10.14,-171.48,-2190.67,22886.43,-1299.02,-2424.21,215.7,15.4,193.41,-392.31,1701.51,-569.49,154.34,1.8,8.34,115.73,-1033.2,3.64,12,2889.84,17723.42,-53.28,4,605.82,High,-33854.1,-4.44,Rest,-8819.9,57.48,-123.79,-166.84,1742.28
-29.38,88.08,25.06,12.93,13.27,-190.32,-1809.85,35398.41,-1308.24,-2371.49,889.2,14.17,282.33,-260.31,2606.67,-551.22,141.7,1.56,3.3,16.68,-677.22,-1.86,12,2735,30036.62,-98.35,8,-618.48,High,1260.81,145,Rest,-10868.25,63.03,-104.98,-186.61,1884.64
-33.9,270.68,28.48,8.37,18.31,-143.92,-2185.56,26510.1,-1816.64,-104.72,1288.71,25.04,226.32,-274.05,2342.4,-496.53,81.47,1.45,3.63,-181.37,-354.44,8.36,8,3414.54,17593.36,-94.73,6,588,Low,-16012.29,-58.32,USA,-8436.76,65.97,-81.56,-161.94,126.11
-19.5,17.42,14.34,5.4,8.07,-206.74,-2099.77,18017.28,-2205.36,-5389.16,1392.78,12.68,358.65,-311.67,3088.74,-540.78,-741.94,44.61,7.86,-2.25,-359,-41.58,8,4604.36,19015.88,-203.44,6,-1397.55,High,-5918.79,-42.76,UK,-14637.46,67.35,-1.42,-187.1,1047
-25.12,-50.26,37.54,-2.19,12.84,-186.2,-2006.14,16767.87,-860.92,2893.59,2720.94,11.56,282.72,-395.34,2344.89,-462.36,-287.36,1.86,27.54,309.75,-555.14,4.16,8,3999.7,16976.4,-157.89,12,1854.3,Very low,-25533.72,-85.08,UK,-17514.72,71.55,-79.58,-208.54,-616.26
-26.84,121.66,22.32,12.54,11.28,-100.3,-2104.13,23299.5,-1141.24,-1265.27,254.76,14.95,297.63,-254.16,3859.92,-552.18,-551.05,19.41,3.66,270.22,-491.18,-1.42,8,3694.14,27748.32,-95.08,6,2337,High,-7993.35,-94.88,USA,-10757.3,75.6,-49.78,-228.37,699.69
-26.62,109,16.6,-2.16,16.14,-241.34,-2259,34578.21,-2379.48,5867.73,1639.74,12.14,205.89,-187.8,2699.22,-619.2,119.24,47.86,10.5,-351.99,-553.66,-3.74,20,4200.94,9655.94,-122.97,8,1300.59,Medium,-19848.15,-169.72,UK,-16373.63,66.24,-27.68,-152.03,-288.28
-29.8,73.58,34.54,25.05,8.36,-46.82,-2236.43,35662.17,-1349.86,-4204.91,1270.08,12.91,619.68,-265.38,2398.65,-489.42,419.29,24.91,31.32,28.16,-594.32,5.52,4,4880.5,9299.04,-135.91,6,-722.31,Very low,-17417.37,-55.1,Rest,-13249.82,61.56,-110.46,-274.02,1344.66
-29.1,195.44,33.12,1.92,11.6,-140.84,-1711.26,21074.79,-1620.94,2153.02,918.9,20.04,485.25,-286.56,4044.99,-743.52,-349.83,0.3,21.18,91.47,-474.58,13.42,10,3286.8,23452.82,-15.82,8,50.1,High,-17601,-100.94,USA,-13742.5,56.25,-94.83,-242.41,367.63
-32.12,82.02,22.22,7.08,12.43,-113.32,-2765.64,30467.28,-1139.7,3027.33,1262.43,3.5,263.01,-229.5,3149.88,-580.23,588.08,0.03,10.95,73.6,-303.66,6.1,6,2516.66,14004.24,-144.36,4,-1011.12,Very high,-7843.26,-118.82,UK,-6494.32,78.57,-46.48,-188.4,459.71
-26,115.26,20.24,8.79,13.3,-227.4,-2543.92,15804.72,-2130.76,-1534.65,827.16,9.99,277.53,-416.46,1359.9,-769.8,-237.17,5631.4,23.7,-121.51,-516.3,14.18,6,4496.98,9582,-165.16,4,1425.36,Very high,8422.77,-93.3,Europe,-11208.66,65.43,-36.62,-223.51,3828.68
-50.12,188.66,23.06,-4.92,14.17,-130.78,-2334.93,22278.93,-334.84,-3875.25,655.44,7.36,185.88,-251.79,3790.32,-764.4,-55.88,10.44,9.99,306.86,-587.64,-5.82,8,3162.64,13077.44,-84.91,10,-126.24,Medium,-16193.82,-166.52,Europe,-16496.81,58.2,-85.83,-212.13,3449.46
-19.08,35.1,25.68,-11.76,7.93,-224.76,-2090.89,10891.08,-501.02,1418.43,1711.23,12.47,257.61,-261.75,2805.54,-148.83,-619.79,0.04,3.09,1025.23,-512.44,3.96,6,1965.68,13917.46,-122.34,10,266.67,Very low,-17783.28,-71.5,Rest,-12495.41,62.07,-16.78,-177.04,-397.56
-30.68,111.14,17.66,6.84,11.35,-157.76,-1805.31,36409.23,-896.6,-2321.15,-282.54,4.28,313.77,-188.43,3097.59,-565.68,-240.26,25.79,13.35,153.45,-568.26,-0.56,6,3004.8,15464.74,-163.07,6,1094.52,High,-20149.8,21.84,Europe,-8262.31,65.79,-36.6,-165.56,3486.64
-33.46,125.32,19.28,18.69,16.41,-121.02,-2059.23,26946.69,-792.3,-5560.29,1323.24,16.72,252.15,-278.01,3486.09,-917.88,-164.68,0.57,19.38,507.81,-507.22,14.3,12,4824.08,2856,-180.57,4,516.03,Very low,-20541.45,-77.96,UK,-9968.27,63.87,-50.85,-180.82,438.1
-25.82,14.38,30.76,-11.61,16.57,-40.08,-2292.15,42168.21,-1113.82,-1947.22,-701.91,12.28,228.27,-263.91,2472.9,-606.27,-460.45,22.34,6.99,39.71,-515.34,13.72,8,3315.18,26225.54,-160.52,4,864.09,Medium,-19416.45,-115.4,Rest,-9975.38,74.37,-75.81,-161.2,1383.24
-35.04,67.56,20.52,-4.02,8.76,-178,-4441.74,19180.77,-724.2,-719.47,-223.2,11.41,333.15,-273.66,2693.31,-569.13,-502.22,0.12,22.2,-284.42,-435.74,11.92,14,4484.64,15179.8,-137.72,14,-130.23,Very low,-25557.72,5.4,UK,-10685.85,60.69,-40.95,-193.58,-906.26
-29.52,1.58,26.82,17.97,9.32,-75.46,-2406.44,20343.54,-1663.66,-4382.12,808.71,12.21,484.47,-220.08,3707.82,-702.87,-584.16,3.78,12.3,124.65,-379.02,-11.3,2,2039.94,19550.8,-123.55,10,171.66,Very high,-20195.52,-231.2,UK,-12005.72,74.94,-12.28,-231.35,401.59
-44.4,126.94,19.18,10.56,10.73,-130.72,-2319.69,39950.52,-2589.62,95.92,1485.78,3.44,382.14,-245.46,2496.75,-457.95,-324.67,0.16,20.7,-29.7,-581.94,13.56,6,5289.68,17153.1,-148.78,10,-194.4,High,-16162.98,-120.82,Rest,-9579.98,59.37,-73.3,-195.08,-849.21
-12.6,111.64,8.18,10.53,20.71,-106.96,-2239.06,29383.11,-606.22,3357.77,2653.71,21.52,115.98,-341.82,4636.62,-592.68,-146.8,0.27,10.77,-138.8,-462.84,9.76,12,2778.92,9822.98,-128.76,10,1396.29,Very low,-8965.47,-141.94,Europe,-10769.85,66.93,-66.27,-198.68,33.17
-41.72,82.94,20.9,12.99,9.41,-150.72,-1786.22,1828.95,-673.86,-3409.03,1205.97,11.7,541.86,-407.67,1631.19,-921.09,26.34,23.13,15.06,-169.13,-614.26,-8.72,14,2691.28,24652.02,-133.83,4,49.77,Medium,-25699.02,-162.58,Rest,-10721.22,62.4,-73.71,-141.16,2216.07
-13.98,145.48,21.98,23.28,14.18,-16.64,-1896.88,39943.14,-1330.06,521.58,1344.69,11.78,428.73,-301.65,2609.88,-532.32,160.23,0.08,22.05,327.83,-503.78,4.98,12,3160.42,10926.48,-143.45,6,210.39,High,-27856.5,-48.66,Europe,-13739.96,54.75,-60.74,-213.35,891.22
-22.6,-22.82,31.74,25.02,8.01,-151.6,-1988.11,4067.1,-1169.58,-8715.25,2034.48,-2.98,161.28,-361.83,1098.12,-557.46,-147.68,25.9,12.48,17.29,-504.58,8.8,12,2689.76,25868.12,-136.29,2,-559.56,High,-16204.95,-29.42,USA,-16025.36,65.04,-18.97,-200.43,1012.31
-25.76,120.96,25.74,15.6,4.31,-134.06,-1870.62,26713.68,-1842.28,2872.46,1750.23,10.34,470.52,-325.8,3168.69,-573.09,-643.83,4.54,6.78,-5.91,-551.66,7.36,4,3545.32,30329.96,-71.79,10,305.67,Medium,-12528.15,-21.2,Rest,-17572.79,59.7,-37.28,-195.74,1189.28
-29.28,36.56,20.44,14.61,11.39,-96.02,-2117.44,21789.33,-2132.7,-4622.84,939.63,8.52,696.15,-347.37,4620.18,-985.98,-44,14.33,8.22,-685.38,-559.4,-2.9,4,2404.24,19560.58,-97.37,10,-510,Very low,-8146.89,-181.54,Rest,-9665.64,59.31,-16.23,-219.92,173.89
-34.5,123.52,7.86,16.92,9.11,-177.26,-1795.07,26237.07,-1320.22,-6329.18,447.27,12.11,241.29,-226.14,910.14,-546.3,192.12,2.42,5.43,33.7,-446.24,5.04,2,2442.18,18104.88,-119.54,2,579.57,Low,-1480.53,-106.12,UK,-11380.88,56.97,-53.04,-235.65,2317.26
-30.46,125.52,24.76,5.28,6.84,-97.78,-2513.42,35959.11,-1380.18,424.91,340.86,5.18,897.39,-321.96,3143.34,-403.8,191.83,215.21,10.2,243.57,-568.38,11.92,2,3436.68,16841.34,-128.32,6,1017.03,High,-8862.78,-68.8,Europe,-8880.01,65.07,-91.24,-247.91,3770.53
-21.78,52.74,27.58,21.21,12.76,-45.82,-2357.21,50893.11,-31.26,2444.88,3068.22,11.53,303.75,-221.58,3875.25,-474.6,-158.13,52.46,3.12,-72.07,-448.2,3.76,4,3517.94,11885.2,-89.83,8,1310.31,Very high,-18343.8,-171.36,UK,-13343.13,65.37,-11.93,-221.89,2777.47
-27.32,150.86,20.78,5.64,14.85,-242.94,-2311.3,43132.29,-1531.32,83.9,1248.87,11.37,293.97,-283.5,3651.54,-641.67,-380.27,0.11,32.22,-54.93,-675.32,-16.66,2,2212.34,23256.08,-93.23,10,896.7,Very high,-10416.75,-46.3,UK,-7178.92,55.62,-98.95,-245.52,1362.07
-22.76,101.16,26.36,4.11,9.9,-141.02,-2124.02,29497.47,-1416.08,3972.09,2382.9,25.28,322.32,-215.64,2248.95,-718.86,-335.97,0.8,16.83,40.47,-441.06,16.1,4,3222.44,9792.78,-181.71,8,878.73,Medium,-29355.39,-71,UK,-10262.8,55.92,-97.6,-174.28,891.78
-28.28,166.82,46.58,-0.9,11.85,-131.84,-2237.84,24802.89,-1642.86,-279.83,816.3,1.89,252.57,-302.01,2511.69,-559.5,-460.14,0.51,4.41,175.23,-594.3,10.62,0,4180.28,20383.06,-128.8,4,47.4,Medium,-17193.09,-124.52,USA,-8288.13,55.02,-75.6,-222.42,946.97
-30.64,35.24,23.24,8.19,8.33,-186.36,-2154.77,8141.49,-1232.42,1126.5,270.69,15.16,266.97,-305.64,2618.91,-441.45,-268.33,1.22,20.73,68.09,-562.02,-2.3,6,1746.02,15959.58,-93.12,2,822.72,High,-31510.44,23.14,Europe,-14198.66,63.87,-67.97,-158.22,2591.69
-25.36,234.98,23.28,12,10.15,-167.24,-2686.63,34722.15,-1574.6,4974.06,650.16,22.06,275.67,-229.26,4879.44,-361.65,-202.22,55.97,12.78,479.12,-614.52,8.22,8,2434.72,16147,-88.78,6,-28.59,Medium,-20527.32,-136.5,UK,-12281.49,65.22,-34.54,-275.63,1060.42
-32.34,-174.8,67.64,14.01,10.87,-63.1,-2208.55,43895.1,-1252.52,-31.98,1383.33,13.09,638.49,-187.23,1590.36,-646.11,42.99,2.14,15.03,468.77,-496.44,20.68,10,4233.6,13770.28,-133.57,8,1018.41,High,-6235.17,-114.5,UK,-17567,55.53,-32.85,-150.03,1755.25
-11.02,251.1,24.28,6.54,21.79,-65.2,-1351.77,22460.37,-2456.92,-1081.73,624.57,18.59,412.17,-213.27,3462.72,-570.24,-321.6,10.35,3.09,-83.79,-600.98,17.48,8,3411.56,18789.02,-193.12,14,862.62,Very high,-11157.12,-40.56,Rest,-2939.57,53.85,-118.14,-281.09,1323.11
-15.3,21.76,24.64,9.03,18.69,-109.26,-2791.75,20848.8,-1893.18,-4098.48,1969.98,16.99,338.04,-352.68,3141.03,-594.69,96.38,86.03,11.97,-139.89,-418.74,9.24,14,3579.78,18104.08,-156.55,4,479.37,Low,-12506.04,-28.32,Rest,-7192.76,66.54,-35.65,-248.37,817.36
-29.06,75.02,1.4,-7.23,4.42,-205.36,-1788.96,44104.71,-655.24,-3487.37,2418.72,9.79,243.09,-370.29,2026.62,-687.42,19.3,0.47,3.15,474.56,-750.34,14.52,8,4006.16,4741.3,-148.86,14,1148.67,Very high,-13012.68,-48.9,Europe,-8966.42,54.96,-77.39,-161.22,3179.17
-24.64,94.24,31.02,25.56,11.99,-196.3,-2131.89,25312.41,-2009.4,-247.7,1318.29,11.73,-28.8,-326.91,2387.1,-647.67,-154.71,0.1,3.66,441.9,-437.64,1.92,10,3741.16,2456.36,-121.08,6,37.02,Very low,-19130.49,-101.48,Europe,-11485.21,69.84,-53.92,-170.08,-154.37
-18.78,145.42,23.36,23.58,11.72,-140.9,-2117.02,33166.17,374.3,-1445.21,2958,13.57,353.37,-274.53,3704.55,-570.45,-190.93,102.66,6.75,125.32,-518.52,4.38,12,3383.88,14011.36,-113.48,10,-710.34,Medium,-14731.17,-12.24,Rest,-9707.79,59.97,-59.71,-133.89,2857.98
-21.44,356.38,17.52,8.55,11.49,-125.64,-3412.97,16172.61,-1767.7,-3320.31,1593.54,16.45,380.7,-168.27,3299.25,-314.01,-83.66,0.5,4.26,-243.38,-473.54,-0.86,6,3442.36,13350.5,-82.16,2,599.19,High,-1522.92,24.4,UK,-11656.78,64.68,-37.53,-258.1,1597.77
-27.4,149.9,28.86,-2.16,16.67,-110.14,-2112.49,19389.36,-600.84,5549.56,1235.94,13.04,280.62,-64.98,2748.78,-531.39,-484.06,0.01,17.91,-66,-507.24,-9.26,6,3159.22,16125.38,-112.85,12,988.59,Very low,-29272.32,-89.08,USA,-6416.59,70.47,-166.4,-191.91,-214.85
-28.44,116.62,12.92,14.25,11.11,-238.34,-2435.17,26272.95,-1436.88,-6859.97,1907.94,10.65,247.65,-332.79,2674.95,-580.89,-228.2,0.41,11.13,-123.15,-477,3.1,8,2869.5,14466.78,-74.62,6,1213.83,Very high,-12764.88,-97.44,Rest,-10306.2,69.33,-144.39,-157.73,1301.82
-17.68,134.72,1.06,8.34,11.17,-206.44,-1807.53,35752.98,-1363.8,-2164.36,-308.82,7.3,195.06,-349.83,2809.89,-597.6,66.38,0.06,1.89,-319.51,-521.88,-3.74,8,1898.56,22662.98,-159.91,16,-510,Medium,-24452.91,-121.12,Rest,-5999.15,75.15,-62.88,-178.13,-1518.03
-23.62,-131.44,23.42,8.76,17.21,-139.82,-2034.53,34215.24,-1682.78,4055.37,856.68,12.07,252.81,-75.72,1024.8,-586.11,-186.77,0.88,4.11,-230.65,-577.44,5.32,10,3473.58,17891.34,-117.81,12,672.09,Low,-28046.19,1.94,Europe,-14126.38,59.49,-37.86,-155.06,-108.2
-24.58,60.68,25.1,14.64,15.46,-154.82,-1928.44,17378.61,-851.7,-1298.49,-69.78,11.76,265.05,-225,3053.58,-670.83,241.34,0.95,10.8,50.74,-410.6,23.36,10,3807.64,16363.28,-131.72,6,626.16,Low,-18565.41,-1.84,USA,-7439.19,62.31,-65.75,-183.45,403.76
-28.38,175.9,17.22,19.56,13.93,-65.82,-2315.5,8414.73,-1661.62,938.02,490.98,12.15,144.57,-192.42,3538.8,-635.79,11.09,0.09,7.08,117.85,-595.98,13.1,6,3382.26,11672.78,-133.14,6,-664.89,Medium,-1762.26,-45.34,USA,-11564.07,62.07,-94.9,-264.32,376.88
-25.56,147.14,3.9,8.13,13.63,-168.88,-2604.47,32120.61,-1150.36,-4908.5,855.33,11.81,405.78,-120.51,2127.69,-167.1,165.16,0.71,22.47,-70.33,-387.4,37.64,2,3342.88,10561.82,-135.73,10,2286.96,Medium,-15970.74,-49.6,UK,-10061.42,61.89,-59.69,-150.51,994.71
-31.72,97.62,23.7,7.8,12.07,-49.46,-2558.65,23169.45,-1659.72,-330.37,2052.45,14.4,362.58,-325.74,4527.39,-655.44,22.72,479.99,5.64,243.32,-530.14,5.88,10,2570.52,8837.68,-103.25,8,2221.68,High,-17959.29,-43.36,USA,-11734.62,55.08,-51.22,-96.57,1327.06
-30.38,115.88,30.28,14.25,11.26,2.24,-2365.11,27843.36,-926.86,-961.64,1315.56,12.88,482.31,-190.95,2371.68,-501.78,273.15,3.25,23.04,156.49,-568.64,10.84,10,3074.24,21437.16,-150.36,6,237.6,Very high,-24191.94,-67.18,UK,-13287.87,53.7,-25.1,-161.6,2050.9
-36.26,255.52,34.52,14.28,12.19,-8.62,-2089.83,58163.01,-2343.62,-3439.18,-202.71,13.16,569.79,-191.94,4548.66,-939.66,-889.75,438.26,9.72,148.41,-535.08,9.12,4,3659.56,9802.08,-191.44,6,527.73,Very low,-27025.44,-65.12,Rest,-8406.88,88.26,-90.32,-141.04,-1410.42
-36.02,87.54,25.82,6.33,11.21,-100.76,-2117.07,11199.48,-1312.38,-5302.3,1520.94,12.88,392.4,-234.33,4625.46,-462.75,-826.68,15.72,5.91,401.57,-535.9,11.98,6,3220.6,15606.78,-159.98,8,1479.84,Very high,-24818.73,-85.22,USA,-16265,77.73,-98.69,-176.28,326.99
-27.06,32.62,23.88,7.41,8.21,-165.88,-2290.96,48064.95,-1383.68,266.3,2171.31,19.92,242.1,-325.41,3012.24,-384.75,53.26,112.91,26.82,51.84,-477.64,6.38,8,3364,9871.64,-85.67,12,1077.66,High,-16956.78,-117.12,Rest,-13359.02,57.84,-44.86,-161.16,2270.01
-42.18,86.72,45.14,4.74,12.2,-178.66,-2877.12,46304.73,-1551.36,-348.96,1358.01,6.14,228.48,-230.16,1209.87,-501.21,-188.45,0.08,7.38,-69.65,-588.62,-5.72,6,3391.34,19244.34,-128.04,4,526.8,Very high,-19146.72,-164.32,Europe,-13140.67,91.2,-84.04,-170.81,-135.36
-16.5,80.12,42.52,19.74,15.27,-169.5,-2135.94,11832.42,-1485.98,505.49,395.73,10.41,187.23,-368.01,4646.7,-430.08,-48.87,22.92,11.67,-172.51,-483.92,-10.86,10,3350.36,13956.84,-153.09,6,595.44,Very low,-17995.89,-91.28,UK,-11311.46,54.36,-79.79,-181.6,1155.66
-28.18,-10.44,24.36,19.8,9.36,-129,-2432.3,23651.76,-593.14,423.52,1193.01,12.39,286.35,-287.01,4307.34,-523.65,136.36,0.03,7.5,-119.55,-486.78,5.7,12,3809.64,7597.2,-95.09,6,304.89,Very low,-23907.72,-141.82,Europe,-8852.91,69.21,-48.98,-181.37,-121.04
-22.96,113.06,21.34,-1.47,8.32,-48.44,-1942.89,37737.39,-572.48,-249.2,1283.4,7.99,163.89,-251.43,3481.77,-742.05,-711.18,0,8.22,-88.72,-641.88,17.26,12,1788.92,16380.08,-143.61,6,2303.76,Very high,-10025.01,-81.04,UK,-6663.1,61.95,-38.16,-197.15,1150.58
-30.76,54.6,26.72,1.83,8.85,-9.94,-3337.44,37563.81,-795.12,135.56,158.1,6.61,281.46,-207.03,2777.04,-656.97,-26.93,32.91,12.69,481.33,-870.22,13.82,2,4047.04,13105.56,-124.35,4,-741.09,Low,-3337.56,-11.3,UK,-8859.29,65.79,-48.1,-189.95,2139.17
-30.22,145.16,21.32,13.32,13.19,-129.48,-2258.45,30115.5,-1970.4,2758.22,452.37,20.34,272.19,-223.41,3567.39,-720.06,-209.48,4.43,16.17,-316.01,-568.3,9.96,8,3330.06,19300.8,-93.09,14,-699.48,Very high,-13008,8,UK,-8088.8,54.87,-86.95,-224.11,861.11
-32.06,129.4,10.08,9.24,11.69,-84.24,-2234.31,24253.68,-2645.08,-5974.68,1163.07,14.33,325.26,-218.1,2497.74,-419.76,10.95,0.54,16.95,188.58,-464.54,1.9,6,3298.42,10658.42,-112.81,8,-834,Medium,-14767.83,-150.64,Europe,-12216.36,60.45,-92.69,-160.33,-31.42
-26.5,12.54,20,2.73,14.05,-26.88,-2346.63,28004.76,-1014.64,-814.42,1478.1,10.23,251.19,-328.2,2761.02,-544.11,-785.04,0.85,5.01,92.72,-616.18,-15.82,4,2224.14,24925.86,-131.4,6,801.09,Low,-13459.92,-78.26,Rest,-13550.51,61.23,-52.22,-185.62,1929.01
-26.4,99.48,22.46,22.5,9.97,-188.06,-2637.88,26637.03,-1409.34,-5895.19,-978.75,12.35,223.44,-259.14,3675,-466.29,-266.49,3.4,11.88,-31.21,-434.28,7.74,10,3663.84,13291.12,-108.01,4,-19.35,High,-18973.71,-32.38,USA,-15192.9,71.94,-64.11,-157.84,346.86
-21.04,-1.26,15.34,4.53,11.95,-38.86,-2082.98,31450.23,-1453.34,-20.86,2023.95,11.81,257.16,-190.95,1349.55,-581.79,-303.67,0,9.21,-340.73,-527.62,-7.64,8,3609.04,9878.14,-106.48,8,-159.03,High,-6121.77,-239.72,USA,-10127.72,77.04,-29.68,-150.06,-233.63
-35.9,94.04,29.54,13.5,10.94,-128.58,-2270.93,32672.16,-1156.24,-75.44,1673.4,5.95,291.36,-209.34,3629.46,-591.69,-531.84,0.47,8.67,-260.22,-643.26,11.96,6,3218.72,16275.98,-112.85,14,-318.48,High,-3589.5,-51.08,USA,-11433.9,70.65,-83.69,-158.33,123.95
-11.32,297.42,25.2,10.41,14.58,-136.4,-2350.59,20600.01,-1493.32,-2243.14,1288.71,14.27,407.94,-203.91,5629.98,-302.64,154.2,0.87,26.88,427.36,-499.54,6.66,14,3795.24,13065.46,-203.79,14,-896.88,Medium,-30004.44,-101.92,Rest,-12461.08,59.79,-67.98,-212.73,-1307.75
-28.58,84,40.68,-2.43,11.82,-103.48,-1947.81,9515.79,-1155.06,793.34,1921.38,13.78,157.95,-292.26,2814.99,-868.14,309.91,0.23,13.5,222.36,-538.14,20.24,10,3017.7,11133.7,-106.19,14,466.32,High,621.72,-127.84,Europe,-12352.9,70.68,-41.27,-188.04,38.3
-25.4,26.48,32.5,9.15,8.31,-183.72,-1827.02,37956.66,-2389.98,-2095.03,1106.88,15.83,289.23,-213,2524.44,-370.53,196.4,0.89,15.72,-201.97,-482.56,7.32,12,3058.92,32595.44,-140.81,6,1358.64,Very low,-17591.31,-190.44,UK,-7516.04,58.77,-25.15,-181.75,-294.03
-21.7,115.24,17.5,11.31,9.94,-246.02,-2851.67,9462.66,-1338.42,-3990.43,2931.24,14.26,309.36,-204.57,1987.23,-558.24,3.93,18.92,12.39,252.69,-558.64,9.2,4,1167.68,7632.04,-125.8,4,618.21,Medium,-30768.03,-150.2,USA,-12138.71,63.06,-65.53,-200.59,733.34
-10.74,118.52,18.7,3.69,11.66,-131.04,-2319.35,32662.47,-1304.7,-6656.56,-1133.7,11.57,310.65,-265.14,2810.52,-228.72,-145.57,0.42,8.4,-102.37,-545.9,4.74,2,2076.26,17881.66,-82.11,6,707.61,Very low,-3270.99,-1.2,USA,-8463.98,58.2,-57.73,-168.91,648.65
-41.66,146.32,20.02,12,8.88,-147.92,-2899.45,20363.19,-1094.46,-5686.44,416.46,7.38,458.58,-195.54,2644.92,-699.27,-276.76,3.2,20.28,132.11,-549.3,22.36,0,4946.6,21168.08,-142.23,8,-532.47,High,-19738.02,-110.5,Europe,-10274.79,55.86,-64.08,-132.21,3598.41
-3.14,101.18,24.54,16.89,11.51,-103.06,-2028.9,23987.31,-576.06,133.74,219.6,12.4,283.68,-288.99,3633.42,-728.73,-174.2,0.24,14.82,55.33,-566.8,3.76,10,3787.38,33072.08,-183.37,4,-156.96,Very low,-27109.44,-91.28,UK,-13273.06,57.36,-97.63,-277.69,762.45
-32.08,59.5,23.88,3.3,19.69,-91.78,-1861.03,5905.95,-2197.06,-5594.8,-199.32,18.11,280.5,-156.33,2324.49,-449.28,92.75,0.27,21.51,-272.32,-410.26,2.1,4,3308.48,12870.72,-119.95,6,-312.21,Medium,-8227.74,11.04,USA,-10795.71,59.85,-81.37,-131.61,299.28
-29.04,77.5,32.9,11.46,11.17,-92.94,-3070.22,17729.67,-801.24,-9755.72,1050.03,18.74,266.16,-317.19,3399.75,-456.75,-433.58,0.8,13.32,573.44,-404.2,2.08,16,4483.78,23237.9,-106.85,10,1954.14,Low,-10689.21,-49.74,UK,-17660.54,84.54,-67.43,-236.71,-1007.1
