F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
0,177.932,-4145.52,4.3758,-2838.46,9.8502,-2.1751,-8.013,2548.24,35275.989,-3.82,8271.66,-3.63,1,0.15828,9.237,-1819.28,-5.937,-3974.55,-20.019,-45.81,False
1,196.3,-2178.26,6.825,-2770.57,12.0966,-3.323,-4.5506,5372.04,35097.51,-3.82,8845.04,-3.308,1,0.137264,20.004,-1962.9,-8.496,-4141.08,-13.1085,,True
1,186.28,-2668.26,4.5355,-2944.64,12.738,-3.84,-4.7119,5723.28,35337.78,-1.82,9001.46,-5.388,0,0.17039,-16.431,-1583,-6.4635,-4487.88,-14.5608,,True
1,195.62,-5535.26,4.329,-2951.44,9.51501,-2.3076,-4.5594,2442.24,35730.63,-3.82,8658.544,-2.6613,0,1.0271,14.412,-1898.5,-13.428,-2539.35,-14.931,-44.91,False
0,167.862,-4054.36,3.9587,-1187.74,14.244,-3.268,-5.738,5897.36,35326.17,-3.82,11627.26,-3.1329,0,0.8743,22.386,-3048.54,-4.75242,-4669.26,-13.01106,,True
1,230.86,-3215.26,5.783,-2777.88,13.212,-2.3652,-4.6958,4583.04,35311.746,-1.82,8649.02,-2.4073,0,0.5781,-14.967,-1800.1,-10.107,-1624.95,-18.696,-49.86,True
1,165.42,-4355.86,5.13,-2607.84,13.14,-2.5408,-5.527,5832.8,35037.03,-1.82,8920.06,-2.4961,0,0.17764,28.47,-1778.266,-7.989,-6582.75,-14.9181,,False
0,170.884,-4017.96,4.4065,-2647.82,9.5841,-2.1452,-5.932,6208.44,35137.47,-3.82,8262.66,-3.453,1,0.3159,40.974,-2261.14,-5.2095,-4451.22,-13.1124,,False
1,172.014,-5526.26,4.6117,-2439.74,10.4706,-2.8238,-4.5659,5607.86,35345.94,-3.82,8283.26,-3.0505,1,0.16796,11.4726,-2722.14,-6.0657,-4137,-13.3944,,False
0,243.06,-4063.26,4.5087,-2857.74,9.5289,-2.6667,-5.956,5416.24,34796.43,-3.82,8729.54,-2.7855,0,0.3153,32.817,-1757.084,-5.7549,-4373.886,-15.6012,,True
0,188.16,-3845.26,4.5137,-2602.64,11.2581,-3.37,-5.2528,6183.84,35704.23,-3.82,7833.66,-4.226,1,0.4331,33.705,-1765.67,-5.3646,-4688.82,-15.915,-48.69,False
1,166.828,-4248.59,4.0935,-2071.64,9.6909,-2.7259,-5.602,5674.54,35299.122,-1.82,12055.26,-2.4918,1,1.1026,12.2358,-1812.34,-4.85274,-5705.85,-16.092,,True
1,165.512,-3854.16,3.9557,-1122.74,11.2095,-2.12039,-5.1289,344.24,35271.168,-1.82,10224.46,-3.574,0,0.4325,34.509,-1868.08,-5.2638,-3998.55,-19.53,-50.82,True
1,198.12,-4012.46,4.0132,-2119.44,10.7445,-3.179,-5.474,5787.16,35276.496,-1.82,8811.98,-3.362,0,1.335,43.59,-1944.82,-8.604,-4582.26,-13.5204,-49.08,True
1,182.07,-4270.17,4.5329,-2879.44,11.0688,-2.8846,-6.908,4990.44,35204.28,-3.82,8757.72,-3.505,1,0.731,31.803,-1789.03,-9.381,-4160.34,-14.7219,-59.67,True
1,167.346,-4283.5,4.482,-2429.74,13.659,-2.2933,-5.1703,5445.44,35301.105,-3.82,9120.06,-6.111,0,0.76,6.924,-1785.97,-6.7032,-4455.93,-23.946,-53.73,True
1,180.636,-4048.26,5.001,-2439.84,10.3155,-3.112,-7.094,5545.84,35212.95,-3.82,8801.7,-4.094,0,0.17731,8.091,-2123.94,-8.859,-4071.15,-15.3639,-50.13,True
1,167.97,-4317.19,4.5005,-2509.04,12.0195,-3.264,-5.976,5872.76,34897.23,-3.82,8638.8,-3.928,1,0.20279,-8.808,-1895.98,-12.75,-4572.33,-14.1552,,False
1,166.832,-4144.7,4.5928,-2613.84,14.673,-2.3807,-7.511,6394.64,35295.486,-3.82,8630.86,-5.42,1,0.4281,-5.661,-1827.04,-12.606,-4474.53,-15.0954,,False
0,172.524,-3101.26,5.33,-2609.64,13.71,-3.794,-4.6982,5561.84,35291.853,-1.82,13589.26,-5.637,1,0.15606,14.517,-2008.34,-4.7556,-4289.31,-14.9232,-50.28,True
1,212.42,-4110.36,3.88696,-1423.74,10.9701,-2.8987,-5.1078,5524.64,35333.04,-3.82,8838.32,-3.2548,1,0.3853,28.425,-1806.08,-5.9394,-4289.46,-20.919,-49.2,False
0,167.458,-3619.36,3.912,-782.74,10.3836,-3.867,-4.9754,5605.76,35277.555,-1.82,8737.54,-2.8698,0,0.3137,22.842,-2045.74,-13.623,-3693.45,-14.9877,,True
0,184.38,-4544.06,4.981,-2603.14,12.597,-2.7858,-5.0715,5859.34,35262.033,-1.82,8697.12,-2.474,1,1.048,17.793,-1779.886,-17.217,-6663.75,-17.916,,False
0,231.68,-5890.26,5.741,-2611.34,10.4607,-3.459,-4.5489,5606.26,36111.63,-3.82,5983.26,-2.8029,0,0.4371,16.437,-2052.94,-4.76838,-3739.35,-15.1704,,False
1,178.066,-6574.26,3.989,-618.74,10.0497,-4.649,-4.5266,5520.24,35211.21,-1.82,8786.88,-4.487,1,1.248,12.9819,-2875.14,-12.615,-4091.85,-13.6491,,True
0,177.544,-4200.2,6.477,-2777.13,11.3133,-3.476,-6.707,5658.26,35244.57,-1.82,8545.42,-2.37937,0,0.5978,-8.898,-1752.736,-7.0977,-5142.45,-16.041,-53.88,False
0,163.70496,1568.74,4.0761,-2094.64,9.8949,-2.7654,-4.47468,6164.04,35237.67,-3.82,8732.78,-3.1852,0,0.134834,3.342,-1810.9,-5.2035,-4715.55,-17.715,,True
1,168.544,-4319.71,3.9308,-1242.74,11.2914,-6.365,-6.514,5778.2152,35226.18,-3.82,9179.46,-4.314,0,1.2,-9,-1883.56,-6.5538,-4622.91,-13.0818,-46.8,True
0,163.63198,-4912.16,5.016,-2759.42,13.674,-2.1838,-4.5623,5389.04,34848.63,-1.82,8594.74,-2.6757,0,2.144,-2.076,-1481.54,-7.1637,-5110.05,-13.1046,,False
1,174.708,854.74,4.886,-2846.38,12.462,-2.8493,-4.50248,5989.84,35498.49,-1.82,8550.72,-3.544,0,0.4611,-5.037,-1701.6,-5.6265,-4712.55,-16.788,-49.23,True
0,169.028,-1830.26,4.7438,-2958.04,10.8243,-2.8589,-4.6319,5840.74,35244.42,-3.82,8602.88,-3.1279,1,0.13003743,11.29065,-1741.58,-11.097,-4668,-23.058,-48.15,False
1,181.844,-4294.55,4.6996,-2450.04,15.285,-2.7184,-7.35,4748.04,35305.053,-1.82,8966.26,-3.2744,0,1.414,6.279,-2442.74,-7.986,-3814.05,-13.7955,,False
1,171.83,-5154.66,5.377,-2606.54,9.33366,-3.137,-4.6237,5742.74,35323.8,-3.82,8773.1,-2.7237,0,0.13000851,7.218,-1862.96,-10.83,-5082.15,-14.6001,-48.48,True
0,178.762,-4406.56,5.891,-2628.74,9.8475,-3.441,-5.53,5762.454,35203.92,-1.82,8570.8,-2.4156,1,0.18263,8.091,-2494.54,-11.937,-3712.05,-13.5156,,False
1,166.308,-3457.06,6.358,-2658.51,11.8089,-3.136,-4.681,5948.38,35312.4,-1.82,8613.78,-3.1951,0,0.16415,21.903,-2516.14,-6.477,-4573.98,-13.2324,-55.23,True
1,169.926,344.74,5.12,-2777.96,9.6129,-4.07,-4.46564,5713.86,36231.33,-3.82,8950.26,-6.691,1,0.9888,6.162,-1536.34,-10.515,-4513.65,-14.5023,,True
0,179.318,-4105.16,4.3928,-2902.64,11.4747,-2.0944,-4.9719,-2829.76,35307.102,-3.82,9929.66,-5.313,0,1.307,3.858,-1590.92,-5.3946,-4377.978,-13.4856,-49.68,False
0,175.592,-4034.36,5.404,-2726.97,12.849,-2.8178,-6.193,6066.04,35228.1,-3.82,8601.2,-2.8558,0,0.15483,1.65,-1716.18,-7.74,-4986.75,-13.2942,,True
1,182.036,-4722.06,5.271,-2595.64,9.7872,-2.3365,-4.5795,6694.64,34617.03,-1.82,8638.08,-2.6461,1,0.15192,-14.829,-1929.78,-6.5961,-5701.95,-13.698,,False
1,163.9446,-4382.96,6.635,-2626.54,12.0126,-2.5007,-6.059,5608.8,35327.52,-3.82,8808.76,-3.691,0,0.262,1.917,-3162.14,-7.2915,-4429.56,-13.1427,,False
1,176.216,-3832.46,5.706,-2580.34,10.6503,-2.6405,-5.0592,6037.04,35229.78,-1.82,8836.26,-2.431,1,0.6211,20.649,-1850.88,-10.293,-6288.15,-16.824,-54.03,True
1,170.958,-4372.06,5.366,-2731.81,13.479,-2.2595,-4.7566,4570.44,35133.69,-1.82,8318.46,-3.2637,0,0.7204,12.8031,-1782.668,-4.9557,-4314.15,-24.69,,False
0,177.056,-3717.16,4.7442,-2724.91,12.0195,-2.2811,-4.9411,5657.92,34944.33,-3.82,8507.58,-3.0894,0,0.4,27.435,-1823.76,-6.5781,-4423.386,-15.1728,,True
1,178.794,-4342.96,5.178,-2786.84,11.3373,-2.2651,-5.865,5090.24,35334.78,-1.82,8619.98,-2.9569,0,0.14187,5.385,-1758.826,-14.505,-4600.62,-17.892,-46.65,False
1,166.146,-1180.26,3.9281,-1802.74,9.9342,-2.7704,-4.5885,5466.24,35280.573,-3.82,8572.56,-4.374,1,2.955,25.155,-1844.52,-10.794,-4106.13,-21.699,,False
0,174.446,-2773.26,3.85816,-1295.74,9.5607,-3.223,-4.755,5534.84,35340.72,-3.82,8546.36,-2.6646,0,0.21647,13.5033,-2754.54,-8.796,-2797.95,-13.3995,-46.83,True
1,181.98,-2903.26,4.849,-2608.44,9.8001,-3.188,-4.6104,5623.9,35378.19,-1.82,8626.48,-2.7468,1,2.806,4.539,-2303.74,-9.444,-3761.55,-13.6683,,False
0,172.76,2811.74,4.835,-2795.26,11.1993,-2.3635,-4.46454,3194.24,35300.358,-3.82,8980.06,-2.7694,0,0.17873,25.938,-1912.9,-7.1292,-2809.65,-15.3018,,True
0,177.726,-4707.36,4.4407,-2904.44,14.016,-3.151,-4.8922,5545.64,35238.51,-3.82,6485.26,-2.9461,1,0.4229,20.274,-1730.4,-4.8795,-4470.93,-14.418,-43.2,False
0,327.12,-4112.86,5.445,-2650.36,12.513,-3.197,-4.7522,5600.4,35255.25,-1.82,8053.86,-2.6643,0,0.15628,15.507,-2264.34,-4.71819,-3893.85,-13.6239,-49.14,False
1,194.46,-4159.49,4.5654,-2883.94,14.16,-2.8978,-8.862,5610.24,35043.51,-3.82,8943.66,-6.065,1,0.5325,33.573,-1157.34,-7.1958,-4466.61,-13.2312,,True
0,175.472,-4600.86,4.2377,-2341.34,10.5891,-4.281,-4.677,5782.07,34958.13,-3.82,8852.72,-2.4359,0,1.132,9.5526,-1794.96,-9.003,-7167.75,-14.4132,-45.06,False
1,182.436,-4448.66,6.837,-2778.71,10.8843,-2.2609,-4.8645,3080.24,35264.184,-1.82,8613.96,-2.7664,0,1.418,-17.226,-2075.14,-7.4202,-3608.85,-13.2372,-50.31,False
0,167.968,-3970.46,3.9921,-1849.84,10.0098,-2.2699,-5.831,4931.24,35270.208,-3.82,8643.86,-2.38584,0,0.2933,-14.688,-1935.52,-13.68,146.25,-16.467,-46.86,True
1,171.454,-4103.66,4.1104,-3351.84,10.1166,-2.4279,-6.459,4757.64,35407.92,-3.82,8521.08,-2.9128,1,1.859,2.826,-1731,-6.0336,-4092.45,-14.9214,,False
1,166.922,-4323.22,6.654,-2800.2,11.7276,-5.902,-5.302,5719.54,35274.273,-3.82,8787.02,-2.6287,1,0.19583,19.866,-938.34,-11.523,-5828.85,-13.3722,-55.56,True
0,171.646,-3957.56,3.88413,-3537.14,9.38847,-2.9069,-5.513,5037.84,35368.74,-1.82,8741.86,-2.9823,0,0.3019,20.973,-1879.8,-7.2402,-3579.15,-15.1884,,True
0,214.64,-4253.54,5.472,-2829.44,10.8924,-2.3474,-8.099,2856.24,35288.766,-3.82,9659.86,-2.6505,0,1.655,27.888,-1800.24,-5.2746,-2964.15,-15.4554,-51.42,False
0,163.9038,-3268.76,5.188,-2597.84,10.7541,-2.1473,-4.8441,3764.24,35500.44,-3.82,8618.98,-2.761,1,0.4158,20.157,-1990.34,-6.8301,-3322.35,-15.879,-41.91,False
1,165.0022,-3954.96,7.065,-2737.17,9.47769,-2.1766,-5.2451,3526.24,35354.52,-1.82,9044.26,-4.674,1,0.5426,2.076,-1800.88,-6.7479,-4369.644,-15.84,-52.23,True
0,163.70816,-3967.46,4.1499,-3029.44,9.4293,-2.10398,-5.819,776.24,35485.83,-3.82,8214.46,-5.442,0,0.3233,2.205,-1913.28,-6.0921,-4255.35,-14.4339,,True
0,172.154,-4606.96,4.3093,-2674.46,11.7438,-3.166,-4.967,5114.44,35282.412,-1.82,13291.26,-2.4664,0,0.377,14.136,-1790.26,-4.79331,-2629.35,-21.984,-46.95,False
0,172.62,-3172.26,5.714,-2813.4,11.4507,-5.704,-4.8004,5793.65,35549.34,-1.82,8649.582,-3.2404,1,0.20639,-9.903,-1485.34,-10.278,-4717.65,-13.6725,-57.69,True
1,197.18,-5105.66,4.4461,-3017.84,9.7056,-2.2149,-4.5174,2580.24,35311.014,-1.82,8474.04,-3.0889,1,0.17592,3.909,-1763.898,-5.7267,-4079.55,-20.424,,False
1,191.82,-3454.76,5.386,-2756.334,14.397,-3.412,-4.7783,5279.64,35090.58,-3.82,10113.46,-3.1675,1,0.4262,3.867,-1850.58,-5.3409,-3909.45,-15.2481,,True
0,177.816,-4005.26,4.6524,-2873.44,9.2937,-2.8664,-5.708,5733.4,35780.13,-3.82,8640.14,-2.7067,0,0.137319,27.36,-1735.1,-5.1477,-4974.45,-18.768,,True
0,173.894,-4297.37,4.792,-3089.94,12.636,-2.8257,-5.958,5570.24,35457.18,-3.82,12651.26,-2.4051,1,0.16325,-0.93,-1287.74,-4.85061,-12156.75,-14.9136,-45.27,True
1,183.82,-4097.96,4.1498,-2125.54,10.3386,-3.5,-6.247,5829.6,35386.59,-3.82,10096.46,-2.4591,1,1.639,14.319,-1827.68,-5.145,-5857.05,-16.338,,True
0,169.904,-3897.26,7.491,-2684.96,10.3746,-2.10702,-5.2256,3114.24,35224.41,-1.82,10917.26,-2.4298,1,0.6736,-7.668,-2086.14,-4.9854,-3526.95,-14.0778,-46.44,True
0,173.716,-1634.26,4.2164,-2753.448,11.0565,-4.087,-4.5606,5756.302,35113.26,-1.82,8568.96,-3.381,0,2.141,8.9553,-1818.9,-7.455,-4378.017,-15.2085,,True
0,176.714,-3510.36,4.1096,-3082.24,10.5354,-3.385,-4.9691,5702.16,35311.737,-1.82,12221.26,-3.355,0,2.223,0.288,-1570.04,-4.85229,-4750.95,-14.5932,,True
0,164.764,-4362.36,6.839,-2692.45,10.752,-3.088,-5.1991,5797.62,35291.46,-3.82,8808.78,-4.195,1,1.135,-10.53,-2072.94,-7.1595,-4559.46,-13.1427,-52.41,True
1,163.74542,-4063.66,7.831,-2742.56,11.1765,-2.5621,-5.985,6232.24,35604.03,-3.82,8685.686,-4.844,0,0.7974,1.794,-1520.14,-7.902,-4588.38,-13.4199,,False
0,230.92,-3723.06,4.969,-2517.44,10.08,-2.1703,-4.7022,3888.84,35655.63,-1.82,9773.86,-2.3512,1,1.147,19.281,-1951.92,-6.015,-4374.936,-14.6517,-47.37,False
0,177.686,-4196.93,3.85336,-4825.74,12.807,-2.5356,-4.7943,5182.64,35134.5,-3.82,11911.26,-3.017,0,0.18939,-3.651,-1364.14,-4.9269,-4949.85,-13.8798,-43.44,False
1,188.5,-3476.36,4.2561,-1997.84,9.639,-2.2406,-4.8671,6960.84,34929.33,-3.82,9202.46,-2.7199,0,0.3395,-2.928,-2014.54,-6.7074,-5222.85,-14.0538,,True
1,169.828,-4009.06,4.7165,-2801.32,10.9041,-3.25,-5.483,5642.26,35348.46,-3.82,8783.8,-3.145,1,0.20663,19.722,-1715.8,-10.848,-4664.76,-16.104,,True
0,189.4,-4345.06,4.5171,-2636.64,9.44322,-5.293,-7.413,5490.04,35513.55,-1.82,8787.08,-4.592,1,1.0719,37.341,-1928.32,-14.649,-4173.84,-14.9616,,False
1,201.52,-3890.56,4.4026,-2475.54,9.324,-3.963,-4.9445,5522.04,35511.6,-1.82,9068.66,-3.35,1,0.20351,31.176,-1853.72,-6.7212,-4019.85,-18.333,,True
0,176.136,-4065.16,5.91,-2784.37,13.167,-2.8522,-6.562,5645.12,35286.538,-1.82,8755.44,-4.838,0,0.1309952,29.184,-1757.002,-6.6846,-4443.87,-21.504,-52.41,True
0,203.64,-3850.86,4.6308,-2510.44,9.29055,-2.261,-5.1643,2978.24,35457.24,-3.82,9773.06,-3.415,1,0.5406,38.037,-2243.54,-5.5785,-3831.45,-14.106,-50.28,True
0,187.56,-3625.56,5.094,-2749.979,9.6501,-3.614,-4.639,5924.26,35295.603,-3.82,2731.26,-2.4825,0,0.15767,-0.711,-1764.262,-4.71735,-6046.65,-17.34,,True
0,180.15,-2581.26,4.1621,-2998.64,10.4457,-2.4692,-4.6213,5434.44,35245.47,-3.82,8688.728,-5.014,1,0.14744,11.7258,-1634.08,-8.187,-4420.017,-13.4703,,False
0,164.877,-4318.21,4.2543,-2878.64,12.891,-2.08633,-5.906,2432.24,35330.76,-3.82,7758.26,-2.4016,0,0.7025,10.7646,-1752.458,-4.83372,-5782.95,-18.207,,False
0,206.36,-4425.96,5.147,-2910.64,10.5126,-5.011,-5.0213,5708.68,35302.038,-1.82,12511.26,-3.393,0,0.6608,9.8379,-1411.34,-4.81188,-4991.55,-14.7474,-51.93,False
1,203.04,-3584.76,4.2695,-3116.24,11.8614,-4.883,-4.8621,5634.1,35335.2,-1.82,8612.94,-2.4365,1,0.2552,9.3867,-1775.936,-13.074,-2401.95,-16.188,-47.37,False
0,182.46,-4372.86,5.264,-2791.96,10.5471,-2.09545,-5.112,4298.04,35273.583,-3.82,8479.98,-2.636,1,0.15579,28.383,-1671.64,-6.4905,-5080.05,-14.1345,-46.41,False
1,169.778,-4151.68,4.3568,-2583.14,9.8955,-3.987,-8.238,5414.24,35415.72,-3.82,9112.46,-4.927,1,0.133644,-4.377,-2066.34,-7.575,-4186.35,-14.1642,-49.65,True
1,195.36,-3918.16,3.9645,-1896.64,12.861,-2.12985,-5.3134,3624.24,35253.69,-1.82,8389.06,-2.7463,0,0.3786,8.7867,-1850.14,-5.181,-3640.35,-19.035,-48.33,True
0,168.998,-4116.96,4.823,-2549.04,9.6708,-2.08805,-6.843,4108.64,35263.062,-1.82,8600.46,-3.0528,0,0.6122,27.837,-1851.32,-8.217,-4030.05,-19.614,,True
1,189.28,-4351.06,5.206,-2621.94,10.0977,-4.712,-4.6144,5596.5,35562.57,-3.82,8821.5,-4.741,1,0.1301168,21.462,-1936.66,-12.039,-4311,-14.8488,,True
0,170.634,-752.26,6.746,-2701.91,15.249,-2.2129,-4.49246,6540.44,35300.415,-3.82,8867.56,-3.315,1,0.2323,21.927,-1771.2048,-8.238,-4776.15,-18.267,-52.98,True
1,201.6,-3966.46,5.023,-2516.74,10.533,-2.3463,-5.423,7054.84,34904.43,-1.82,8637.56,-2.9697,1,0.131078,9.7008,-2099.54,-8.553,-4894.65,-13.7754,-44.13,False
1,182.172,-4023.66,4.6822,-2474.44,9.7191,-2.1636,-6.071,4121.44,35372.46,-1.82,10037.46,-2.6471,0,0.7681,11.8599,-2401.34,-5.1573,-3727.65,-13.5834,,True
1,173.922,-4672.36,6.089,-2748.5326,10.4166,-2.1941,-4.7187,488.24,35079.15,-3.82,9435.66,-2.6441,0,1.1036,29.097,-1797.86,-6.3198,-3305.55,-18.201,-52.38,True
0,180.882,-4451.36,4.1247,-2787.56,14.853,-2.3086,-5.683,1616.24,35226.42,-1.82,9129.46,-2.8019,1,1.74,-24.99,-1826.34,-6.9627,-2932.35,-18.891,,False
0,166.462,-3884.96,4.0677,-2109.14,12.699,-2.2944,-5.0997,4056.64,36172.53,-3.82,8795.42,-2.37582,0,0.131334,23.217,-1893.98,-11.724,77.25,-16.596,-47.25,True
0,207.04,-4056.66,4.3548,-2781.45,11.4171,-3.468,-5.963,5616.1,35419.95,-1.82,8334.26,-2.37098,0,2.705,37.215,-1937.26,-4.73253,-2830.05,-13.5441,,True
1,198.58,-3919.36,4.6126,-2742.924,15.522,-2.4242,-4.8032,5035.04,35373,-1.82,8927.86,-3.565,1,0.621,4.056,-1732.18,-8.877,-4527.21,-15.6,-53.07,True
1,199.42,-4328.91,3.987,-2261.04,10.1124,-4.257,-5.53,5836.98,35492.49,-3.82,8031.86,-3.849,1,1.1073,2.298,-1824.6,-5.0187,-4636.95,-13.1937,,True
0,185.02,-1312.26,4.4402,-2324.74,11.3484,-6.595,-4.5478,5710.42,35235.39,-3.82,10008.86,-2.4456,1,0.5504,24.654,-2268.74,-5.5416,-2627.55,-13.8501,,True
0,169.126,-3969.16,4.906,-2535.64,13.476,-2.8135,-5.674,5985.04,35330.67,-1.82,10466.86,-2.503,1,1.193,8.382,-1957.54,-5.1489,-6081.15,-13.5807,,True
0,170.564,-4573.36,5.12,-2845.89,10.0473,-2.9359,-5.0308,4535.84,35204.46,-1.82,9078.86,-3.17,1,0.21309,25.089,-2126.94,-5.5101,-3498.15,-13.5075,-48.6,False
0,182.656,-4331.77,5.596,-2583.84,13.554,-2.189,-6.556,2310.24,35286.4,-3.82,8738.4,-2.3422,0,0.135566,18.816,-2164.34,-15.114,4262.25,-14.496,,False
1,199.82,-4380.86,4.3471,-2844.7,15.588,-2.3645,-5.514,4710.24,35543.91,-3.82,11091.26,-2.9263,1,1.537,25.518,-1454.14,-4.84809,-4708.05,-13.377,-48.12,True
1,180.566,-3961.86,4.6797,-2631.84,11.1447,-3.252,-6.045,5810.36,35586.21,-1.82,9628.86,-2.9364,0,0.3223,10.2168,-1757.866,-5.7123,-4871.85,-14.1984,-53.64,True
0,173.142,-4520.76,4.0028,-2965.14,12.603,-2.5376,-4.9764,4138.84,35480.73,-1.82,9385.26,-3.688,1,0.13922,-15.432,-1883.46,-5.6373,-4092.15,-14.1489,,False
0,195.2,-3213.26,4.1755,-2509.44,10.8411,-3.044,-4.7847,5153.84,35079.6,-3.82,8918.66,-2.5111,1,0.1305278,13.8708,-1966.06,-7.3656,-1451.55,-15.4209,-51.51,True
1,171.738,-3137.26,4.0502,-1852.74,12.603,-3.663,-4.5777,5674.64,35250.96,-3.82,8808.28,-2.7842,0,0.132059,44.37,-1905.78,-5.8362,-3934.35,-16.671,,False
1,183.9,-3250.46,4.5615,-2731.5,9.9858,-2.12188,-4.7005,-3695.76,35329.29,-1.82,10547.46,-2.3699,0,0.20496,52.92,-1817.14,-5.3301,3341.25,-19.419,-48.3,True
0,167.352,-3886.76,4.1662,-2807.38,9.6693,-2.139,-4.5764,3416.24,35325.66,-3.82,9666.26,-3.888,0,0.15853,20.901,-1737.26,-5.1678,-4487.19,-15.6765,,False
0,168.824,-3526.46,4.6513,-2337.24,10.9728,-3.104,-4.9726,6256.04,35280.084,-3.82,8713.72,-4.038,1,0.19226,-4.14,-1938.28,-8.967,-4636.11,-14.9466,-52.98,True
0,195.12,-4000.06,4.0673,-2951.24,9.36255,-2.667,-5.436,5831.94,34670.13,-1.82,8638.92,-2.877,1,0.3645,10.4115,-1730.54,-9.795,-4852.05,-16.251,-48.57,True
1,167.054,-4452.56,4.97,-2576.94,10.4937,-2.4133,-4.5894,4523.84,35281.203,-3.82,8652.04,-2.7888,0,0.16114,10.5675,-2084.94,-13.017,-3249.75,-14.9532,,False
0,175.764,-3654.86,5.224,-2933.54,12.849,-2.6786,-5.445,5546.44,35335.08,-3.82,10351.06,-5.578,1,0.5803,4.962,-1351.54,-4.9956,-4491.03,-14.0364,,True
0,169.484,-4132.06,3.86459,-723.74,14.262,-3.879,-5.2511,5665.52,35261.673,-3.82,8558.32,-2.992,0,0.22014,8.9388,-1977.14,-7.845,-4007.25,-15.0621,-51.39,False
1,165.2942,-4096.56,4.0828,-2939.84,13.476,-3.333,-5.812,5620.1,35380.56,-3.82,13513.26,-3.639,1,0.3026,47.91,-1342.74,-4.8654,-4704.15,-13.6143,,True
0,219.6,-4324.88,5.143,-2576.74,12.978,-3.486,-5.753,5326.44,35269.617,-1.82,8861.2,-4.977,1,0.3306,-6.099,-4119.54,-8.847,-4196.4,-13.04574,,False
1,165.025,-4083.06,4.7424,-2460.94,9.9027,-2.276,-6.437,6622.24,35228.28,-3.82,9246.86,-2.9296,1,0.13002503,-1.026,-1805.72,-6.3432,-4992.15,-18.117,,True
1,188.18,-3886.46,3.9894,-2222.64,13.215,-2.08893,-5.2215,5697.38,35333.37,-1.82,10155.66,-2.7077,1,0.7463,16.578,-1805.7,-4.9983,-4909.35,-14.5935,,True
0,178.316,-4222.47,4.1557,-1778.24,9.9891,-3.262,-5.2863,5745.98,35268.648,-3.82,9587.46,-2.75,0,0.133258,19.38,-1831.54,-5.1855,-4397.2686,-21.525,-50.31,True
0,199.68,-4134.06,4.6986,-2888.74,9.3057,-2.5891,-6.68,5402.24,35646.93,-3.82,8646.94,-3.427,0,0.4642,9.1827,-1320.94,-10.284,-4431.9,-13.04934,,True
0,178.758,-5285.26,5.427,-2778.45,10.2375,-3.621,-4.48102,5420.84,35394.09,-1.82,8822.32,-4.446,0,1.325,17.121,-1772.942,-8.901,-4329.9,-15.7353,-49.44,False
1,165.706,-4572.66,4.1932,-2833.95,9.6156,-5.327,-4.7108,5681.8,35714.43,-3.82,8824.66,-3.0518,1,0.6906,7.431,-1740,-11.268,-4784.85,-20.865,-50.07,True
1,172.894,-649.26,4.1423,-2397.84,10.9617,-2.3087,-4.46628,3690.24,35285.648,-1.82,9051.26,-2.577,1,0.15091,55.92,-1898.16,-6.8262,-2740.05,-16.245,,True
1,167.758,-4426.06,4.0182,-3447.44,10.7928,-2.08634,-5.1738,1092.24,35671.23,-1.82,8563.12,-3.0494,0,0.598,30.333,-1266.94,-6.5328,-4655.82,-13.3101,-47.49,False
0,169.908,-4528.26,4.2037,-2844.49,10.2435,-3.188,-4.6439,5193.24,35295.873,-1.82,8928.06,-2.5108,0,2.998,43.8,-1773.366,-8.397,-3418.95,-22.71,-47.73,False
1,186.5,-3888.96,5.101,-2573.44,13.329,-2.8023,-5.3954,5507.24,34326.33,-1.82,8666.024,-2.9154,0,0.20584,10.8207,-2254.54,-5.3088,-3729.15,-14.1201,,True
0,165.4062,-4942.76,7.629,-2692.57,11.5929,-3.711,-4.5553,5508.24,35185.38,-1.82,8715.8,-2.5048,1,0.3125,6.867,-4295.54,-8.214,-2424.75,-13.01352,-46.44,False
1,173.258,-3617.06,4.0548,-3220.34,13.749,-2.6285,-5.016,5531.04,35366.67,-1.82,8620.96,-2.6846,0,0.1302841,7.446,-1442.34,-5.8788,-4543.38,-13.1571,,True
0,195.26,-3966.56,4.5366,-2437.04,10.5429,-2.7682,-5.746,5993.44,35310.816,-1.82,8815.12,-2.9404,1,0.15429,29.562,-1794.46,-11.247,-4895.55,-19.614,-49.8,True
0,192.46,-2900.26,4.0773,-3091.04,15.348,-3.0242,-4.6109,5877.38,35336.52,-3.82,9046.46,-2.4387,0,0.132042,-4.626,-1369.34,-5.0229,-7635.75,-13.6317,,True
0,176.348,-4231.536,4.5756,-2918.34,19.206,-2.4632,-8.669,4031.44,35296.434,-1.82,9652.86,-3.0329,1,0.5664,-7.545,-1759.968,-5.4222,-3990.45,-16.653,,False
1,203.28,-4242.232,4.3909,-2452.54,9.9666,-2.5243,-7.374,5774.4556,28958.13,-1.82,8518.92,-3.724,1,2.417,7.818,-2609.74,-7.968,-4385.988,-13.2306,-50.61,False
1,166.572,-4323.61,4.5516,-2633.04,10.4127,-3.088,-5.492,4844.84,34927.53,-3.82,9067.26,-2.35129,0,1.171,-8.604,-1818.22,-7.5075,7388.25,-22.746,,True
